topology,amplitude,sample,H,D,fold,selected_alpha,number_of_terms,min_training_rows_per_fold,terms_per_training_row,overparameterized,condition_warning,train_nmse_x,val_nmse_x,train_nmse_y,val_nmse_y,train_nmse_2d,val_nmse_2d
topology_17_prestress,amp=1,sample_2,19,2,0,1.0,230,434,0.5299539170506913,False,,0.2299948348198863,0.5825026663929455,0.6421985667140538,0.8515774735090895,0.2812446403573054,0.6332846893681883
topology_17_prestress,amp=1,sample_2,19,2,1,1.0,230,434,0.5299539170506913,False,,0.21632793302374628,0.7414328882900025,0.6780710679688737,0.7521293905997553,0.27201937085716177,0.7436399711680084
topology_17_prestress,amp=1,sample_2,19,2,2,1.0,230,434,0.5299539170506913,False,,0.2978612183822565,0.4065465754955962,0.5969059400755908,1.0823318643389301,0.34651113316672744,0.4726067898993206
topology_17_prestress,amp=1,sample_2,19,2,3,1.0,230,434,0.5299539170506913,False,,0.2711581031770702,0.5475281419241715,0.6334823674124477,0.8437829847238932,0.32116091801010477,0.5985776302997794
topology_17_prestress,amp=1,sample_2,20,2,0,1.0,252,433,0.581986143187067,False,,0.2185781997423601,0.6033880105193357,0.6147074738658618,0.8432049050265745,0.26765525415697705,0.6492051260252243
topology_17_prestress,amp=1,sample_2,20,2,1,1.0,252,433,0.581986143187067,False,,0.20673013691734185,0.7315093611864143,0.6558460964556008,0.7070845053020891,0.26073494191258534,0.7264778275142576
topology_17_prestress,amp=1,sample_2,20,2,2,1.0,252,433,0.581986143187067,False,,0.28986890812369687,0.42652528233373677,0.5749056009127065,1.0613198481937083,0.3363174134228678,0.48772027702971005
topology_17_prestress,amp=1,sample_2,20,2,3,1.0,252,433,0.581986143187067,False,,0.25847576415377604,0.5828465312468761,0.5956041245988438,0.9220067428824646,0.30493029410784744,0.6412893067901762
topology_17_prestress,amp=1,sample_2,21,2,0,1.0,275,432,0.6365740740740741,False,,0.20785370970517744,0.6451800924886806,0.5928481105275829,0.8463020795419046,0.2552798669529985,0.6844947089871333
topology_17_prestress,amp=1,sample_2,21,2,1,1.0,275,432,0.6365740740740741,False,,0.19793881625193455,0.7583001683743525,0.6279177240401946,0.7293391295674287,0.24997847504637583,0.7524364856834642
topology_17_prestress,amp=1,sample_2,21,2,2,1.0,275,432,0.6365740740740741,False,,0.28287531292026924,0.4338433660252797,0.5434097559912829,1.0503533274409886,0.325365783820382,0.493275701851499
topology_17_prestress,amp=1,sample_2,21,2,3,1.0,275,432,0.6365740740740741,False,,0.24917826635571474,0.5911569176723496,0.5769489309402202,0.9120230332144791,0.29441452244306454,0.6464473253520917
topology_17_prestress,amp=1,sample_2,22,2,0,1.0,299,432,0.6921296296296297,False,,0.2033564877837011,0.6554543792236689,0.5661288052767712,0.837699587284808,0.24804518179543364,0.6913412314126939
topology_17_prestress,amp=1,sample_2,22,2,1,1.0,299,432,0.6921296296296297,False,,0.18765302476649526,0.8234655908547309,0.5967739144057458,0.7384696046155707,0.23716371284992444,0.8062566261961019
topology_17_prestress,amp=1,sample_2,22,2,2,1.0,299,432,0.6921296296296297,False,,0.2681665040634874,0.45172490705120505,0.5091041783135987,1.105729267145112,0.30745034193352927,0.51477175007651
topology_17_prestress,amp=1,sample_2,22,2,3,1.0,299,432,0.6921296296296297,False,,0.24009094599160555,0.5843228067905649,0.5500263665300481,0.8353044002221851,0.2828998084700231,0.6275709839859016
topology_17_prestress,amp=1,sample_2,23,2,0,1.0,324,431,0.7517401392111369,False,,0.20108581548849191,0.6627515416746473,0.5465072927481653,0.8308921895681023,0.2436462309195721,0.6959909683434087
topology_17_prestress,amp=1,sample_2,23,2,1,1.0,324,431,0.7517401392111369,False,,0.18055159201445167,0.899328843704227,0.5665057338768719,0.7768052055242917,0.22735585654904847,0.8748076254964278
topology_17_prestress,amp=1,sample_2,23,2,2,1.0,324,431,0.7517401392111369,False,,0.2592275848982705,0.48628491717278055,0.48695627852079953,1.1403481365025732,0.29628299282807397,0.549199450958996
