topology,amplitude,sample,mode_index,coefficient_x,coefficient_y,q_norm_sq,c_mech_x,c_mech_y,c_mech_2d,dominant_raw_feature_name,dominant_product_degree,dominant_factor_indices,dominant_drive_channel,dominant_frequency_hz,dominant_decay_time_s,dominant_phase,dominant_raw_feature_loading
topology_10_prestress,amp=2.5,sample_3,19,150.04481506347656,-47.248878479003906,1.0,0.00460921721948958,0.011694231483504194,0.004875710754702256,u_f=5.8200Hz_Td=0.200s_cos,1,0,u,5.82,0.2,cos,0.6012318134307861
topology_10_prestress,amp=2.5,sample_3,20,-90.37106323242188,18.91098976135254,1.0,0.001672029649161527,0.0018733425458919081,0.0016796017701953645,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=0.200s_sin,2,1 1,u*u,5.82*5.82,0.2*0.2,sin*sin,-0.35741037130355835
topology_10_prestress,amp=2.5,sample_4,0,30.7954158782959,-19.99671745300293,1.0,0.0001887438996667758,0.0023563480561733696,0.00025956020244402843,u_f=5.8200Hz_Td=1.000s_cos * u_f=5.8200Hz_Td=1.000s_sin,2,4 5,u*u,5.82*5.82,1.0*1.0,cos*sin,0.16504588723182678
topology_10_prestress,amp=2.5,sample_4,1,271.2643127441406,-37.25625228881836,1.0,0.01464488957438618,0.008179379369802738,0.014433659342665685,u_f=5.8200Hz_Td=1.000s_sin * u_f=5.8200Hz_Td=5.000s_sin,2,5 9,u*u,5.82*5.82,1.0*5.0,sin*sin,0.20377792418003082
topology_10_prestress,amp=2.5,sample_4,2,1646.1151123046875,-225.48565673828125,1.0,0.5392885269445112,0.2996124547702,0.5314582350323048,u_f=5.8200Hz_Td=0.200s_cos,1,0,u,5.82,0.2,cos,0.33801233768463135
topology_10_prestress,amp=2.5,sample_4,3,113.78152465820312,-11.184101104736328,1.0,0.0025765838180062824,0.0007370962283920791,0.0025164871856437295,u_f=5.8200Hz_Td=5.000s_cos * u_f=5.8200Hz_Td=5.000s_sin,2,8 9,u*u,5.82*5.82,5.0*5.0,cos*sin,-0.31842029094696045
topology_10_prestress,amp=2.5,sample_4,4,-0.29691290855407715,3.0591559410095215,1.0,1.7545224745802714e-08,5.5147426639798426e-05,1.8186556178234802e-06,u_f=5.8200Hz_Td=5.000s_sin * u_f=5.8200Hz_Td=5.000s_sin,2,9 9,u*u,5.82*5.82,5.0*5.0,sin*sin,0.26789629459381104
topology_10_prestress,amp=2.5,sample_4,5,-5.901668548583984,12.20994758605957,1.0,6.93186995753859e-06,0.0008785158864128229,3.5406791183278356e-05,u_f=5.8200Hz_Td=5.000s_sin,1,9,u,5.82,5.0,sin,-0.4346242845058441
topology_10_prestress,amp=2.5,sample_4,6,7.247974872589111,-10.38517951965332,1.0,1.0455243095927164e-05,0.0006355504586808031,3.087729844149963e-05,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=0.500s_cos,2,2 2,u*u,5.82*5.82,0.5*0.5,cos*cos,-0.25871095061302185
topology_10_prestress,amp=2.5,sample_4,7,26.8804931640625,-2.204836130142212,1.0,0.00014380541558656085,2.864670356413752e-05,0.0001400431446047772,u_f=5.8200Hz_Td=5.000s_sin * u_f=5.8200Hz_Td=5.000s_sin,2,9 9,u*u,5.82*5.82,5.0*5.0,sin*sin,-0.34799596667289734
topology_10_prestress,amp=2.5,sample_4,8,-747.124267578125,135.090087890625,1.0,0.11109294075424739,0.1075397415849084,0.11097685663093158,u_f=5.8200Hz_Td=5.000s_cos,1,8,u,5.82,5.0,cos,0.44604960083961487
topology_10_prestress,amp=2.5,sample_4,9,4.219354152679443,8.902073860168457,1.0,3.5431760858287148e-06,0.0004669865868907772,1.8684016631447067e-05,u_f=5.8200Hz_Td=5.000s_cos * u_f=5.8200Hz_Td=5.000s_sin,2,8 9,u*u,5.82*5.82,5.0*5.0,cos*sin,-0.3875969350337982
topology_10_prestress,amp=2.5,sample_4,10,-86.47991180419922,5.447021007537842,1.0,0.0014884397272712593,0.00017483972732712549,0.0014455240062227425,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=0.200s_sin,2,1 1,u*u,5.82*5.82,0.2*0.2,sin*sin,-0.34635913372039795
topology_10_prestress,amp=2.5,sample_4,11,21.441207885742188,-4.196961879730225,1.0,9.149540253832338e-05,0.00010379873703351898,9.189735630749579e-05,u_f=5.8200Hz_Td=0.200s_sin,1,1,u,5.82,0.2,sin,-0.3168027400970459
topology_10_prestress,amp=2.5,sample_4,12,81.34443664550781,-2.6984548568725586,1.0,0.001316911191803616,4.290938935828827e-05,0.0012752891561981221,u_f=5.8200Hz_Td=0.500s_cos,1,2,u,5.82,0.5,cos,-0.30074018239974976
topology_10_prestress,amp=2.5,sample_4,13,46.47633361816406,10.26030445098877,1.0,0.00042989708273508446,0.0006203581831541858,0.00043611950619468204,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=0.200s_cos,2,0 0,u*u,5.82*5.82,0.2*0.2,cos*cos,0.3986186683177948
topology_10_prestress,amp=2.5,sample_4,14,-20.68749237060547,-1.7920620441436768,1.0,8.517585052249748e-05,1.8924660762845102e-05,8.30114035226661e-05,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=5.000s_sin,2,1 9,u*u,5.82*5.82,0.2*5.0,sin*sin,-0.3828297555446625
topology_10_prestress,amp=2.5,sample_4,15,-38.023311614990234,5.668191432952881,1.0,0.0002877402751259344,0.0001893263397458892,0.00028452506121132083,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=5.000s_sin,2,1 9,u*u,5.82*5.82,0.2*5.0,sin*sin,0.315314382314682
topology_10_prestress,amp=2.5,sample_4,16,-173.3693084716797,44.34440231323242,1.0,0.005981983499875681,0.01158776372983093,0.006165126085608235,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=5.000s_cos,2,0 8,u*u,5.82*5.82,0.2*5.0,cos*cos,0.3158992528915405
topology_10_prestress,amp=2.5,sample_4,17,59.86525344848633,-5.549399375915527,1.0,0.0007132642023444729,0.00018147382036855266,0.0006958904449676966,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=5.000s_cos,2,0 8,u*u,5.82*5.82,0.2*5.0,cos*cos,-0.278327614068985
topology_10_prestress,amp=2.5,sample_4,18,-212.61343383789062,39.9267463684082,1.0,0.0089966780701765,0.009393984991847175,0.009009658211027435,u_f=5.8200Hz_Td=0.200s_sin,1,1,u,5.82,0.2,sin,-0.5751970410346985
topology_10_prestress,amp=2.5,sample_4,19,163.64950561523438,-52.09612274169922,1.0,0.0053300363674846475,0.01599310631564354,0.005678402183132846,u_f=5.8200Hz_Td=0.200s_cos,1,0,u,5.82,0.2,cos,0.6101336479187012
topology_10_prestress,amp=2.5,sample_4,20,-90.16468048095703,18.83528709411621,1.0,0.00161798195236899,0.0020905786390795706,0.0016334218332887428,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=0.200s_sin,2,1 1,u*u,5.82*5.82,0.2*0.2,sin*sin,-0.36115479469299316
