topology,amplitude,sample,H,D,horizon_steps,lag_stride_frames,readout_time_delays,target_time_delays,number_of_terms,num_train_rows,num_validation_rows,terms_per_train_row,condition_number,overparameterized,ill_conditioned,condition_warning,train_nmse_x,train_nmse_y,train_nmse_2d,validation_nmse_x,validation_nmse_y,validation_nmse_2d,train_validation_gap_2d
topology_10_prestress,amp=2.5,sample_0,6,2,5,1,"[0, 1, 2, 3, 4, 5, 6]","[5, 6, 7, 8, 9, 10, 11]",35,299,299,0.11705685618729098,34621335.268332586,False,False,,0.399909095160987,0.5439630219490836,0.4052143645324602,0.30536345466959447,0.40851466695705296,0.308505059813785,-0.09670930471867517
topology_10_prestress,amp=2.5,sample_0,7,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7]","[5, 6, 7, 8, 9, 10, 11, 12]",44,299,299,0.14715719063545152,171463750.35343277,False,False,,0.38893549825711576,0.522098399862915,0.3938396690704872,0.30943113167952624,0.39836737089021496,0.3121398012182867,-0.08169986785220046
topology_10_prestress,amp=2.5,sample_0,8,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5, 6, 7, 8, 9, 10, 11, 12, 13]",54,299,299,0.1806020066889632,304180224.21326333,False,False,,0.37588074373435776,0.49996297430345205,0.38045048835749906,0.314837448606834,0.41155989828734385,0.3177832573737557,-0.06266723098374338
topology_10_prestress,amp=2.5,sample_0,9,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",65,299,299,0.21739130434782608,140414118.77235088,False,False,,0.3600257028706585,0.47439111448202925,0.3642375930211451,0.34457371532883085,0.4326085461642902,0.3472549312960259,-0.016982661725119197
topology_10_prestress,amp=2.5,sample_0,10,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",77,299,299,0.25752508361204013,888736780.4055426,False,False,,0.3369337861125113,0.43615707231058265,0.340588016670057,0.3610641919471799,0.4358897918648679,0.36334310350241655,0.02275508683235955
topology_10_prestress,amp=2.5,sample_0,11,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",90,299,299,0.3010033444816054,229528819.5511709,False,False,,0.3067410147183429,0.40898756058659025,0.3105065869608246,0.39645491764172663,0.4804669451601143,0.399013613870038,0.08850702690921336
topology_10_prestress,amp=2.5,sample_0,12,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",104,299,299,0.34782608695652173,4161434027.50211,False,False,,0.27944820598221976,0.3852937689930967,0.28334632411109223,0.4340306076171385,0.5209021805980498,0.4366763950442432,0.15333007093315099
topology_10_prestress,amp=2.5,sample_0,13,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",119,299,299,0.3979933110367893,502395230.03614134,False,False,,0.26259010940800603,0.3557914008039828,0.2660225597941187,0.47540862059397815,0.5636129098176491,0.4780949976381232,0.21207243784400448
topology_10_prestress,amp=2.5,sample_0,14,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",135,299,299,0.451505016722408,3259028664.81574,False,False,,0.25317688772257385,0.31478927622379504,0.2554459707313256,0.5038101150588958,0.6196201376270662,0.5073372608343135,0.25189129010298794
topology_10_prestress,amp=2.5,sample_0,15,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",152,299,299,0.5083612040133779,728252519.9012038,False,False,,0.23452780880862428,0.2810027974609877,0.23623940625920703,0.5214411198855022,0.6088171106460694,0.5241022700161198,0.2878628637569127
