topology,amplitude,sample,time_s,target_y,mechanical_basis_fit_y,actual_readout_y,target_x,mechanical_basis_fit_x,actual_readout_x
topology_17_prestress,amp=1,sample_4,4.037366628646851,1184.841362060237,1185.8089664701113,1168.8482027960536,1048.5043105528496,1168.8074229719534,1089.8283422652537
topology_17_prestress,amp=1,sample_4,4.070733308792114,1182.9731937642298,1194.0924772045676,1176.5087104182164,1039.7154248971126,1180.4426096617537,1111.780907170536
topology_17_prestress,amp=1,sample_4,4.104099988937378,1213.0713445755302,1208.9926147635654,1207.5864131743087,1067.199853959716,1160.4104892924352,1185.40426996139
topology_17_prestress,amp=1,sample_4,4.137466669082642,1252.0825316079804,1208.5613611885183,1234.2166967823512,1069.5155115847513,1132.4837629064887,1177.9426384789
topology_17_prestress,amp=1,sample_4,4.170833349227905,1224.9431139979145,1192.9724497543682,1203.8041602777007,1023.38467075582,1121.453632501671,1147.8617789655657
topology_17_prestress,amp=1,sample_4,4.204200029373169,1191.9824168617351,1183.6913589446556,1172.1661673678866,982.1705218345289,1124.1049582181838,1078.8515624466327
topology_17_prestress,amp=1,sample_4,4.2375664710998535,1190.42778596325,1196.4156268342301,1178.1956611696596,965.4144427485301,1116.8632858544981,1064.7808862669617
topology_17_prestress,amp=1,sample_4,4.270933151245117,1204.0936663665789,1218.0209991584452,1199.621552208178,995.8540014694545,1091.621984596758,1103.1008415568667
topology_17_prestress,amp=1,sample_4,4.304299831390381,1240.8288489408421,1220.9450313437778,1227.0011860938637,1019.655327855842,1066.2941167371496,1119.4433737457775
topology_17_prestress,amp=1,sample_4,4.3376665115356445,1246.990790647075,1202.2589048843743,1230.9324018323318,1015.2121360913604,1057.8361011455322,1064.01937466949
topology_17_prestress,amp=1,sample_4,4.371033191680908,1209.462661200155,1188.1163260352896,1193.9122150358621,986.1493023927189,1066.8608857980541,1028.9486209805364
topology_17_prestress,amp=1,sample_4,4.404399871826172,1175.9334615399264,1198.3692365374402,1165.1673040932442,978.6077110103233,1077.0387902025006,1035.3481717762957
topology_17_prestress,amp=1,sample_4,4.4377665519714355,1191.756103736921,1220.438916305236,1194.498776584151,1023.9554359404999,1067.1132766050405,1031.0202235238357
topology_17_prestress,amp=1,sample_4,4.471133232116699,1220.0833925757881,1226.8128266685158,1217.3856140056741,1059.7415292872724,1046.299940878974,1070.098310124581
topology_17_prestress,amp=1,sample_4,4.504499912261963,1244.2269393318456,1209.2743861274448,1232.4009637531085,1054.65666857983,1054.4374170789342,1080.5603687985847
topology_17_prestress,amp=1,sample_4,4.537866592407227,1230.9768988490498,1190.6685597519268,1212.863272021118,1057.6697148912233,1085.8572199363712,1043.5105650450846
topology_17_prestress,amp=1,sample_4,4.57123327255249,1177.6142685962948,1195.738789367571,1166.173066216109,1036.3781251771127,1098.484816228547,1019.9743815369235
topology_17_prestress,amp=1,sample_4,4.604599952697754,1166.2536278820105,1216.8255862763485,1175.8306428185163,1034.7436424742589,1087.9049330517207,1068.9909080053421
topology_17_prestress,amp=1,sample_4,4.637966632843018,1209.271386017109,1222.3756868181804,1214.4549608181599,1081.7113445229961,1070.3280504437885,1084.8574301737897
topology_17_prestress,amp=1,sample_4,4.671333312988281,1236.3320935860738,1204.765956138422,1235.537155133429,1133.7466781833748,1075.27360259762,1094.4870076929083
topology_17_prestress,amp=1,sample_4,4.704699993133545,1236.377506541121,1187.443385029086,1216.9098880591587,1090.794651257365,1119.6217532613753,1127.3417421482702
topology_17_prestress,amp=1,sample_4,4.738066673278809,1198.7516550161517,1190.6069957327463,1182.4513391587484,1027.3980619413164,1149.832568917683,1069.155798377531
topology_17_prestress,amp=1,sample_4,4.771433353424072,1163.528966969888,1208.059362627914,1159.0147118238242,1035.5247681386443,1117.7908054796073,1038.882400171529
topology_17_prestress,amp=1,sample_4,4.804800033569336,1186.3935240940943,1216.525552864038,1193.2602213125278,1079.4157556187852,1072.4370601536405,1121.704149946666
topology_17_prestress,amp=1,sample_4,4.8381664752960205,1241.9662320629157,1203.7704154579737,1236.8790386641413,1103.417737094452,1088.377819717695,1150.2338972820257
topology_17_prestress,amp=1,sample_4,4.871533155441284,1244.3466759585824,1183.6830419655194,1234.6395206177494,1086.5642303070065,1144.6980729007446,1108.953310870882
