sample,H,D,number_of_terms,selected_alpha,validation_nmse_2d,train_nmse_x,test_nmse_x,train_nmse_y,test_nmse_y,train_nmse_2d,test_nmse_2d,num_train_rows,num_test_rows,terms_per_train_row
sample_0,13,2,119,1.0,1.1689558073456523,0.3658912674428726,0.3531289766773734,0.5230935776247866,0.4328987681255142,0.37168077016541723,0.3555584700551742,299,299,0.3979933110367893
sample_0,14,2,135,1.0,1.1773209250299599,0.35993097022324705,0.3739782811200322,0.5039426459232766,0.4517228020562419,0.3652346835565861,0.3763460922343134,299,299,0.451505016722408
sample_0,15,2,152,1.0,1.21686599529018,0.35578921610376735,0.3804594513520807,0.4921684677440218,0.4724102756741204,0.36081183980284753,0.38325993402500996,299,299,0.5083612040133779
sample_0,16,2,170,1.0,1.2573574560865801,0.34617978075949296,0.38109019042004766,0.4668606101339266,0.48000310054537826,0.350624257366826,0.3841027125260473,299,299,0.568561872909699
sample_0,17,2,189,1.0,1.2688162706314132,0.3287354384701114,0.4034134835497368,0.45748553398401115,0.5156444824800835,0.3334770928875498,0.4068316254770914,299,299,0.6321070234113713
sample_0,18,2,209,1.0,1.2716397696442245,0.31058814017761044,0.4478241106298828,0.4448621225688208,0.5063003640338328,0.3155332302702513,0.4496050814438261,299,299,0.6989966555183946
sample_0,19,2,230,1.0,1.3504569902424153,0.29961308424760286,0.5050309981470411,0.4323250078916846,0.5281082904712119,0.30450064628382517,0.505733847281548,299,299,0.7692307692307693
sample_0,20,2,252,1.0,1.3868994584388052,0.29173537866818755,0.5530715730716333,0.41507333729319795,0.6070504135491407,0.2962777129788364,0.5547155692900104,299,299,0.842809364548495
sample_1,0,1,1,1.0,0.7039964869542867,0.45442660835708515,0.25855716646360066,0.647887716938277,0.45887923009500425,0.46195558500206557,0.2647941933209178,299,299,0.0033444816053511705
sample_1,1,1,2,0.01,0.6931826258572252,0.44722013218409923,0.25256384614169575,0.6276177836182272,0.4404481319525147,0.4542407148449642,0.25841362282344044,299,299,0.006688963210702341
sample_1,2,1,3,0.01,0.6912724962286019,0.44695122288546807,0.251654525512636,0.6025615320122792,0.4075735688963119,0.4530071500520495,0.2565090644661712,299,299,0.010033444816053512
sample_1,3,1,4,1e-10,0.6846168154315908,0.4452759576427509,0.2529457006885431,0.5943960574540926,0.4114755663570552,0.4510793036331187,0.2578815275861769,299,299,0.013377926421404682
sample_1,4,1,5,1e-10,0.6803834000457397,0.44429523820414624,0.2567422307136697,0.5870398911811502,0.41132473959225474,0.44985046925984257,0.26155515666935075,299,299,0.016722408026755852
sample_1,5,1,6,1e-10,0.6480780654764836,0.43344511309477013,0.26139671106541007,0.5819284574081798,0.4135986974629315,0.4392236783046096,0.2661355194607004,299,299,0.020066889632107024
sample_1,6,1,7,0.01,0.6492152574152112,0.433464644149252,0.2618596898574499,0.5785765035924495,0.4087548135814792,0.43911200039914644,0.266433269099133,299,299,0.023411371237458192
