topology,amplitude,sample,hidden_node,reference_node,horizon_steps,group_type,group_value,c_alpha_sum,IPC_alpha_clipped_sum,weighted_contribution_sum,num_terms,basis_nmse_2d,basis_adequacy_label
topology_17_prestress,amp=1,sample_2,10,0,5,readout_time_delay,4,0.678565371530511,0.8397546573688264,0.5698284310719546,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,target_time_delay,9,0.678565371530511,0.8397546573688264,0.5698284310719546,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,readout_time_delay,3,0.19471221100295222,0.883941386974251,0.1721141818547726,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,target_time_delay,8,0.19471221100295222,0.883941386974251,0.1721141818547726,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,readout_time_delay,2,1.4235922062562094,0.9322071453274682,1.3270828267045334,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,target_time_delay,7,1.4235922062562094,0.9322071453274682,1.3270828267045334,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,readout_time_delay,1,4.028804423215639,0.9775880708783566,3.9385111440375664,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,target_time_delay,6,4.028804423215639,0.9775880708783566,3.9385111440375664,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,readout_time_delay,0,3.283999748722136,0.9999992158604071,3.2839971736079097,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,target_time_delay,5,3.283999748722136,0.9999992158604071,3.2839971736079097,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_3,10,0,5,degree,1,13.187082217419604,16.02242306599598,11.175768025585151,28,0.3381613500161471,weak
topology_17_prestress,amp=1,sample_3,10,0,5,readout_time_delay,27,0.13329267481687848,0.26534039131158005,0.03536793049487773,1,0.3381613500161471,weak
topology_17_prestress,amp=1,sample_3,10,0,5,target_time_delay,32,0.13329267481687848,0.26534039131158005,0.03536793049487773,1,0.3381613500161471,weak
topology_17_prestress,amp=1,sample_3,10,0,5,readout_time_delay,26,0.28402100377695644,0.294227630727264,0.08356682701807319,1,0.3381613500161471,weak
topology_17_prestress,amp=1,sample_3,10,0,5,target_time_delay,31,0.28402100377695644,0.294227630727264,0.08356682701807319,1,0.3381613500161471,weak
topology_17_prestress,amp=1,sample_3,10,0,5,readout_time_delay,25,0.010208721220263476,0.31158278597134215,0.0031808617990144537,1,0.3381613500161471,weak
topology_17_prestress,amp=1,sample_3,10,0,5,target_time_delay,30,0.010208721220263476,0.31158278597134215,0.0031808617990144537,1,0.3381613500161471,weak
topology_17_prestress,amp=1,sample_3,10,0,5,readout_time_delay,24,0.027917778279200483,0.3022667338026219,0.008438615655479712,1,0.3381613500161471,weak
topology_17_prestress,amp=1,sample_3,10,0,5,target_time_delay,29,0.027917778279200483,0.3022667338026219,0.008438615655479712,1,0.3381613500161471,weak
topology_17_prestress,amp=1,sample_3,10,0,5,readout_time_delay,23,0.26099507694204016,0.28046271082435903,0.07319938679097675,1,0.3381613500161471,weak
topology_17_prestress,amp=1,sample_3,10,0,5,target_time_delay,28,0.26099507694204016,0.28046271082435903,0.07319938679097675,1,0.3381613500161471,weak
topology_17_prestress,amp=1,sample_3,10,0,5,readout_time_delay,22,0.04295614025487999,0.27888369753096254,0.011979767225939554,1,0.3381613500161471,weak
topology_17_prestress,amp=1,sample_3,10,0,5,target_time_delay,27,0.04295614025487999,0.27888369753096254,0.011979767225939554,1,0.3381613500161471,weak
topology_17_prestress,amp=1,sample_3,10,0,5,readout_time_delay,21,0.2765508847396776,0.32323538213736214,0.08939103090925528,1,0.3381613500161471,weak
topology_17_prestress,amp=1,sample_3,10,0,5,target_time_delay,26,0.2765508847396776,0.32323538213736214,0.08939103090925528,1,0.3381613500161471,weak
