topology,amplitude,sample,hidden_node,reference_node,horizon_steps,H_cut,D_cut,basis_index,basis_term,total_degree,max_readout_time_delay,max_target_time_delay,max_lag_frames,exponents,num_state_nodes,num_state_features,train_r2_raw,test_r2_raw,train_nmse,test_nmse,IPC_alpha_raw,IPC_alpha_clipped
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,25,P1(u[target-7]),1,2,7,2,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.8668396734723691,0.9322071453274682,0.13316032652763093,0.06779285467253182,0.9322071453274682,0.9322071453274682
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,26,P1(u[target-6]),1,1,6,1,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.9541831010776676,0.9775880708783566,0.045816898922332386,0.022411929121643394,0.9775880708783566,0.9775880708783566
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,27,P1(u[target-5]),1,0,5,0,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.9999992887787572,0.9999992158604071,7.11221242759006e-07,7.841395929426749e-07,0.9999992158604071,0.9999992158604071
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,0,P1(u[target-32]),1,27,32,27,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1,14,28,0.10442596070840748,0.26534039131158005,0.8955740392915925,0.73465960868842,0.26534039131158005,0.26534039131158005
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,1,P1(u[target-31]),1,26,31,26,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0,14,28,0.10984791819137818,0.294227630727264,0.8901520818086218,0.705772369272736,0.294227630727264,0.294227630727264
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,2,P1(u[target-30]),1,25,30,25,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0,14,28,0.12125355049225783,0.31158278597134215,0.8787464495077422,0.6884172140286579,0.31158278597134215,0.31158278597134215
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,3,P1(u[target-29]),1,24,29,24,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0,14,28,0.1255440707825226,0.3022667338026219,0.8744559292174774,0.6977332661973781,0.3022667338026219,0.3022667338026219
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,4,P1(u[target-28]),1,23,28,23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0,14,28,0.12980650155052087,0.28046271082435903,0.8701934984494791,0.719537289175641,0.28046271082435903,0.28046271082435903
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,5,P1(u[target-27]),1,22,27,22,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0,14,28,0.1300313214878024,0.27888369753096254,0.8699686785121976,0.7211163024690375,0.27888369753096254,0.27888369753096254
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,6,P1(u[target-26]),1,21,26,21,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0,14,28,0.13193713668928686,0.32323538213736214,0.8680628633107131,0.6767646178626379,0.32323538213736214,0.32323538213736214
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,7,P1(u[target-25]),1,20,25,20,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0,14,28,0.14594399251854395,0.39134628953767947,0.854056007481456,0.6086537104623205,0.39134628953767947,0.39134628953767947
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,8,P1(u[target-24]),1,19,24,19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0,14,28,0.1576115063108443,0.4486694456373447,0.8423884936891557,0.5513305543626553,0.4486694456373447,0.4486694456373447
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,9,P1(u[target-23]),1,18,23,18,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0,14,28,0.16380629771783883,0.4763773612331098,0.8361937022821612,0.5236226387668902,0.4763773612331098,0.4763773612331098
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,10,P1(u[target-22]),1,17,22,17,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0,14,28,0.17360474427518702,0.49112093186080086,0.826395255724813,0.5088790681391991,0.49112093186080086,0.49112093186080086
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,11,P1(u[target-21]),1,16,21,16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0,14,28,0.18690275224734743,0.5028823606080699,0.8130972477526526,0.4971176393919301,0.5028823606080699,0.5028823606080699
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,12,P1(u[target-20]),1,15,20,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.2029207143023638,0.5186723088425875,0.7970792856976362,0.48132769115741253,0.5186723088425875,0.5186723088425875
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,13,P1(u[target-19]),1,14,19,14,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.22316709296378257,0.5306731969852382,0.7768329070362174,0.4693268030147618,0.5306731969852382,0.5306731969852382
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,14,P1(u[target-18]),1,13,18,13,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.24025873385803176,0.5555313530875307,0.7597412661419682,0.44446864691246935,0.5555313530875307,0.5555313530875307
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,15,P1(u[target-17]),1,12,17,12,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.26405236913286756,0.582707992805001,0.7359476308671324,0.41729200719499904,0.582707992805001,0.582707992805001
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,16,P1(u[target-16]),1,11,16,11,0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.2942386667079272,0.6010470686090146,0.7057613332920728,0.39895293139098537,0.6010470686090146,0.6010470686090146
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,17,P1(u[target-15]),1,10,15,10,0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.3345215760608202,0.6175206390469299,0.6654784239391798,0.38247936095307006,0.6175206390469299,0.6175206390469299
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,18,P1(u[target-14]),1,9,14,9,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.38988593597381893,0.6496095421358095,0.6101140640261811,0.3503904578641905,0.6496095421358095,0.6496095421358095
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,19,P1(u[target-13]),1,8,13,8,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.4528576607187259,0.6817974669550086,0.5471423392812741,0.31820253304499135,0.6817974669550086,0.6817974669550086
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,20,P1(u[target-12]),1,7,12,7,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.5107001652868219,0.7245205193012514,0.48929983471317806,0.2754794806987486,0.7245205193012514,0.7245205193012514
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,21,P1(u[target-11]),1,6,11,6,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.5655600108608003,0.764334411872898,0.43443998913919973,0.23566558812710206,0.764334411872898,0.764334411872898
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,22,P1(u[target-10]),1,5,10,5,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.6310732164998444,0.8017242691327773,0.3689267835001556,0.19827573086722275,0.8017242691327773,0.8017242691327773
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,23,P1(u[target-9]),1,4,9,4,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.7067022305373619,0.8390096927407154,0.2932977694626381,0.16099030725928465,0.8390096927407154,0.8390096927407154
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,24,P1(u[target-8]),1,3,8,3,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.7826099878832773,0.8807147631312816,0.21739001211672268,0.1192852368687184,0.8807147631312816,0.8807147631312816
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,25,P1(u[target-7]),1,2,7,2,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.8673036590225981,0.9306189929050627,0.1326963409774019,0.06938100709493733,0.9306189929050627,0.9306189929050627
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,26,P1(u[target-6]),1,1,6,1,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.9533575303408924,0.977545673773417,0.04664246965910755,0.02245432622658302,0.977545673773417,0.977545673773417
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,27,P1(u[target-5]),1,0,5,0,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.9999992936279368,0.9999994534889605,7.063720631337084e-07,5.46511039493244e-07,0.9999994534889605,0.9999994534889605
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,0,P1(u[target-32]),1,27,32,27,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1,14,28,0.05557750003770989,0.1679327638183281,0.9444224999622901,0.8320672361816719,0.1679327638183281,0.1679327638183281
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,1,P1(u[target-31]),1,26,31,26,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0,14,28,0.0670386816070847,0.17293359507911832,0.9329613183929153,0.8270664049208817,0.17293359507911832,0.17293359507911832
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,2,P1(u[target-30]),1,25,30,25,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0,14,28,0.08573573503080567,0.18069361084534497,0.9142642649691943,0.819306389154655,0.18069361084534497,0.18069361084534497
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,3,P1(u[target-29]),1,24,29,24,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0,14,28,0.1029163559486096,0.19408751148987302,0.8970836440513904,0.805912488510127,0.19408751148987302,0.19408751148987302
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,4,P1(u[target-28]),1,23,28,23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0,14,28,0.11550378691964203,0.21630656310101926,0.884496213080358,0.7836934368989807,0.21630656310101926,0.21630656310101926
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,5,P1(u[target-27]),1,22,27,22,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0,14,28,0.12199002256933211,0.23943072215464023,0.8780099774306679,0.7605692778453598,0.23943072215464023,0.23943072215464023
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,6,P1(u[target-26]),1,21,26,21,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0,14,28,0.12262773891580248,0.26858854580051794,0.8773722610841975,0.7314114541994821,0.26858854580051794,0.26858854580051794
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,7,P1(u[target-25]),1,20,25,20,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0,14,28,0.13153713763844876,0.28649267170741033,0.8684628623615512,0.7135073282925897,0.28649267170741033,0.28649267170741033
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,8,P1(u[target-24]),1,19,24,19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0,14,28,0.1435304000722032,0.2985398095502029,0.8564695999277968,0.7014601904497971,0.2985398095502029,0.2985398095502029
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,9,P1(u[target-23]),1,18,23,18,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0,14,28,0.15643128953982355,0.32236150397664176,0.8435687104601765,0.6776384960233582,0.32236150397664176,0.32236150397664176
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,10,P1(u[target-22]),1,17,22,17,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0,14,28,0.16396247187096158,0.34861266480006015,0.8360375281290384,0.6513873351999399,0.34861266480006015,0.34861266480006015
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,11,P1(u[target-21]),1,16,21,16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0,14,28,0.17044719962626942,0.37750473254929984,0.8295528003737306,0.6224952674507002,0.37750473254929984,0.37750473254929984
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,12,P1(u[target-20]),1,15,20,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.18597722666103234,0.4046042433953474,0.8140227733389677,0.5953957566046526,0.4046042433953474,0.4046042433953474
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,13,P1(u[target-19]),1,14,19,14,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.20683359726407802,0.4356542326780328,0.793166402735922,0.5643457673219672,0.4356542326780328,0.4356542326780328
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,14,P1(u[target-18]),1,13,18,13,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.22724464333774685,0.46931838831333195,0.7727553566622531,0.530681611686668,0.46931838831333195,0.46931838831333195
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,15,P1(u[target-17]),1,12,17,12,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.25553589896143525,0.49838885632696006,0.7444641010385648,0.5016111436730399,0.49838885632696006,0.49838885632696006
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,16,P1(u[target-16]),1,11,16,11,0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.28390718379147717,0.536366221751613,0.7160928162085228,0.4636337782483871,0.536366221751613,0.536366221751613
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,17,P1(u[target-15]),1,10,15,10,0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.3227053682234273,0.5772183806972571,0.6772946317765727,0.422781619302743,0.5772183806972571,0.5772183806972571
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,18,P1(u[target-14]),1,9,14,9,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.3794549750278303,0.6256206507083322,0.6205450249721697,0.3743793492916679,0.6256206507083322,0.6256206507083322
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,19,P1(u[target-13]),1,8,13,8,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.448006921215643,0.6687839170673369,0.551993078784357,0.3312160829326631,0.6687839170673369,0.6687839170673369
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,20,P1(u[target-12]),1,7,12,7,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.5066467302073099,0.7133322969622267,0.4933532697926902,0.28666770303777334,0.7133322969622267,0.7133322969622267
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,21,P1(u[target-11]),1,6,11,6,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.5604964797486525,0.7563344296919454,0.4395035202513476,0.24366557030805455,0.7563344296919454,0.7563344296919454
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,22,P1(u[target-10]),1,5,10,5,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.6214087439101648,0.8015683052225404,0.3785912560898352,0.19843169477745964,0.8015683052225404,0.8015683052225404
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,23,P1(u[target-9]),1,4,9,4,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.7006161454748455,0.844989227101465,0.2993838545251545,0.1550107728985351,0.844989227101465,0.844989227101465
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,24,P1(u[target-8]),1,3,8,3,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.7810799881785382,0.8853526245205849,0.21892001182146179,0.11464737547941505,0.8853526245205849,0.8853526245205849
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,25,P1(u[target-7]),1,2,7,2,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.8684265495899215,0.9337878873974299,0.13157345041007856,0.06621211260257015,0.9337878873974299,0.9337878873974299
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,26,P1(u[target-6]),1,1,6,1,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.9539351233534269,0.9789583592184438,0.046064876646573064,0.021041640781556258,0.9789583592184438,0.9789583592184438
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,27,P1(u[target-5]),1,0,5,0,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.999999316493467,0.9999992711574411,6.835065329993e-07,7.288425588631892e-07,0.9999992711574411,0.9999992711574411
