topology,amplitude,sample,hidden_node,reference_node,horizon_steps,H_cut,D_cut,basis_index,basis_term,total_degree,max_readout_time_delay,max_target_time_delay,max_lag_frames,exponents,coefficient_x,coefficient_y,p_alpha_norm_sq,c_alpha_x,c_alpha_y,c_alpha
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,8,P1(u[target-24]),1,19,24,19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0,1.5254019498825073,10.589448928833008,302.7952880859375,0.00016019446411002572,0.05076184793740956,0.006840066628970739
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,9,P1(u[target-23]),1,18,23,18,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0,54.629638671875,-45.974693298339844,303.00579833984375,0.20560676133901679,0.9574811031230486,0.30486091890930755
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,10,P1(u[target-22]),1,17,22,17,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0,-20.734752655029297,5.456407070159912,303.10101318359375,0.0296288573508674,0.013490949135625445,0.027498508706371955
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,11,P1(u[target-21]),1,16,21,16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0,-13.811206817626953,-27.599647521972656,303.057373046875,0.013143708194542695,0.34512269296717446,0.056967912098700654
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,12,P1(u[target-20]),1,15,20,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0,-33.891151428222656,61.47753143310547,303.0233154296875,0.07913680097205637,1.7121841699195213,0.29471370241633815
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,13,P1(u[target-19]),1,14,19,14,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0,32.995147705078125,12.57325553894043,302.96044921875,0.0749921641276639,0.07160164686680835,0.074544585435651
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,14,P1(u[target-18]),1,13,18,13,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19.4676570892334,-51.56752014160156,302.79730224609375,0.026092108394464318,1.2037771244454956,0.18155709457013966
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,15,P1(u[target-17]),1,12,17,12,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,27.461946487426758,4.684354305267334,302.4190979003906,0.051856314016144746,0.009920881818355562,0.0463204607972924
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,16,P1(u[target-16]),1,11,16,11,0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-71.32395935058594,-20.51595115661621,302.09356689453125,0.3494154962078006,0.19009311208550186,0.32838351235179175
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,17,P1(u[target-15]),1,10,15,10,0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18.99106788635254,44.10979080200195,301.8393249511719,0.02475166339336833,0.8779856300001614,0.13738620065523482
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,18,P1(u[target-14]),1,9,14,9,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-0.20563414692878723,14.306804656982422,301.4793701171875,2.898530427545926e-06,0.09225384688900135,0.012180851222182909
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,19,P1(u[target-13]),1,8,13,8,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,32.21467590332031,-20.240802764892578,300.97613525390625,0.07101815592119602,0.1843440471656402,0.08597819012010287
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,20,P1(u[target-12]),1,7,12,7,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37.33768081665039,-35.41699981689453,300.4278564453125,0.09522800226115472,0.5633850629568382,0.15702893373020674
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,21,P1(u[target-11]),1,6,11,6,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-100.20105743408203,2.8392724990844727,299.80731201171875,0.6844104421318414,0.003613249600412539,0.5945391058383421
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,22,P1(u[target-10]),1,5,10,5,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-34.675636291503906,61.733612060546875,299.15289306640625,0.08178466558135852,1.7044260960171407,0.29598788979886514
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,23,P1(u[target-9]),1,4,9,4,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,99.81494140625,-39.41687774658203,298.55072021484375,0.6762994471782785,0.693464374296427,0.678565371530511
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,24,P1(u[target-8]),1,3,8,3,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-46.077396392822266,34.44320297241211,298.119873046875,0.14391186024683464,0.528736851180884,0.19471221100295222
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,25,P1(u[target-7]),1,2,7,2,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,138.29893493652344,-71.39122009277344,297.78802490234375,1.2950146971456844,2.269020546343919,1.4235922062562094
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,26,P1(u[target-6]),1,1,6,1,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-259.130859375,38.807376861572266,297.34466552734375,4.539711132691691,0.6694687639696507,4.028804423215639
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,27,P1(u[target-5]),1,0,5,0,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,236.66476440429688,-9.050686836242676,296.6580810546875,3.7779237347286356,0.03632961957046327,3.283999748722136
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,0,P1(u[target-32]),1,27,32,27,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1,31.844430923461914,-35.54437255859375,299.6541748046875,0.0684744216321447,0.5549032611177832,0.13329267481687848
