topology,amplitude,frequency_set_type,frequency_set_label,refined_frequency_hz,drive_channels,number_drive_channels,K,filter_length_s,num_samples,selected_frequencies_hz,mechanical_degree,number_linear_features_mean,number_linear_features_std,number_candidate_features_mean,number_candidate_features_std,number_raw_features_mean,number_raw_features_std,validation_nmse_x_mean,validation_nmse_x_std,validation_nmse_y_mean,validation_nmse_y_std,validation_nmse_2d_mean,validation_nmse_2d_std,condition_number_mean,condition_number_std
topology_17_prestress,amp=1,refined_single,refined_6.1200Hz,6.12,u,1,1,3.0,4,6.12,2,10.0,0.0,65.0,0.0,65.0,0.0,0.3676504315926985,0.006999983785778524,0.809834186920248,0.039781917969740996,0.4150852638153624,0.0045531835122583665,38.66176414489746,0.02079360556140728
topology_17_prestress,amp=1,refined_single,refined_6.1300Hz,6.130000000000001,u,1,1,3.0,4,6.13,2,10.0,0.0,65.0,0.0,65.0,0.0,0.3706931914732613,0.007487503835850923,0.7967426804944953,0.038173793200553016,0.4163948658127774,0.004773444213678892,38.35298442840576,0.059781240064579355
topology_17_prestress,amp=1,refined_single,refined_6.1400Hz,6.140000000000001,u,1,1,3.0,4,6.14,2,10.0,0.0,65.0,0.0,65.0,0.0,0.37704208371427944,0.013019798715673183,0.8127689391741779,0.05500514928661875,0.4238014877748876,0.014906333205234138,41.117584228515625,4.810597700471053
topology_17_prestress,amp=1,refined_single,refined_6.1500Hz,6.15,u,1,1,3.0,4,6.15,2,10.0,0.0,65.0,0.0,65.0,0.0,0.3793030837611649,0.01406541891322906,0.8102617597573296,0.05101709216536633,0.42555039421982216,0.01547502643237877,41.914381980895996,5.0133784629077764
topology_17_prestress,amp=1,refined_single,refined_6.1600Hz,6.16,u,1,1,3.0,4,6.16,2,10.0,0.0,65.0,0.0,65.0,0.0,0.38497042236411383,0.014826744987325988,0.8234651137500016,0.03876129516860564,0.43203792428225857,0.01497148200315587,46.191078186035156,5.546724260400386
topology_17_prestress,amp=1,refined_single,refined_6.1700Hz,6.17,u,1,1,3.0,4,6.17,2,10.0,0.0,65.0,0.0,65.0,0.0,0.3864153910639252,0.014919053180063008,0.8206326576930195,0.03669935536802238,0.4330076188335681,0.01425617404708914,44.958285331726074,4.645389516263717
topology_17_prestress,amp=1,refined_single,refined_6.1800Hz,6.180000000000001,u,1,1,3.0,4,6.18,2,10.0,0.0,65.0,0.0,65.0,0.0,0.3892262800735908,0.009329952448005623,0.8335616274334001,0.03175208373780235,0.4369022767625049,0.006666216225195781,44.18129920959473,0.4199847720977987
topology_17_prestress,amp=1,refined_single,refined_6.1900Hz,6.19,u,1,1,3.0,4,6.19,2,10.0,0.0,65.0,0.0,65.0,0.0,0.39902699894644045,0.009944840954391408,0.8578815776794804,0.03158053358936558,0.44826252120609256,0.0072248887843028315,45.76050567626953,0.5083333007773423
topology_17_prestress,amp=1,refined_single,refined_6.2000Hz,6.2,u,1,1,3.0,4,6.2,2,10.0,0.0,65.0,0.0,65.0,0.0,0.41011286262774915,0.0106859230910354,0.8792231380488892,0.03169732477187863,0.4604485876849186,0.007833037016235537,46.96104621887207,0.5273721492928816
topology_17_prestress,amp=1,refined_single,refined_6.2100Hz,6.210000000000001,u,1,1,3.0,4,6.21,2,10.0,0.0,65.0,0.0,65.0,0.0,0.42239741051697177,0.01150117731544288,0.8979287427766772,0.031951129900247385,0.473420781437931,0.008495243847791163,47.660526275634766,0.4756955674171316
topology_17_prestress,amp=1,refined_single,refined_6.2200Hz,6.220000000000001,u,1,1,3.0,4,6.22,2,10.0,0.0,65.0,0.0,65.0,0.0,0.43575681185309056,0.012373345015705224,0.9167088319820603,0.03204570216284188,0.48736065897983166,0.009243079348480603,47.79549694061279,0.40089993964351184
topology_17_prestress,amp=1,refined_single,refined_6.2300Hz,6.23,u,1,1,3.0,4,6.23,2,10.0,0.0,65.0,0.0,65.0,0.0,0.4499418521746273,0.013267582290712423,0.9368489601409274,0.03201001229274817,0.50218392406523,0.010039911537525339,47.5502347946167,0.3526608223934262
topology_17_prestress,amp=1,refined_single,refined_6.2400Hz,6.24,u,1,1,3.0,4,6.24,2,10.0,0.0,65.0,0.0,65.0,0.0,0.46476536068727337,0.014154490396314529,0.9576258328638676,0.03195563579671087,0.517645616722349,0.010848562263906413,47.3401517868042,0.343517193584967
topology_17_prestress,amp=1,refined_single,refined_6.2500Hz,6.25,u,1,1,3.0,4,6.25,2,10.0,0.0,65.0,0.0,65.0,0.0,0.48000981799326414,0.015042652864607662,0.9776049857056452,0.031857093762226646,0.5333975033659246,0.011680175707422032,47.647647857666016,0.37327287780085877
topology_17_prestress,amp=1,refined_single,refined_6.2600Hz,6.260000000000001,u,1,1,3.0,4,6.26,2,10.0,0.0,65.0,0.0,65.0,0.0,0.4936101349713626,0.015462607702978226,0.9990152999359818,0.03049142845477373,0.5478392268179293,0.012131921157089939,42.25811195373535,0.5691838879492216
topology_17_prestress,amp=1,refined_single,refined_6.2700Hz,6.2700000000000005,u,1,1,3.0,4,6.27,2,10.0,0.0,65.0,0.0,65.0,0.0,0.5091177353058577,0.016499406181460223,1.0167500044733027,0.02986157447676863,0.563585836704207,0.013165538896349095,42.85422706604004,0.42565085031841887
topology_17_prestress,amp=1,refined_single,refined_6.2800Hz,6.28,u,1,1,3.0,4,6.28,2,10.0,0.0,65.0,0.0,65.0,0.0,0.5242680238965542,0.01755535217379688,1.0329712596718221,0.029185666189485513,0.5788509414177714,0.0142144682683725,42.825992584228516,0.297321518400324
topology_17_prestress,amp=1,refined_single,refined_6.2900Hz,6.29,u,1,1,3.0,4,6.29,2,10.0,0.0,65.0,0.0,65.0,0.0,0.5385764176833561,0.018579632634147403,1.049577227649862,0.028352347839190502,0.5934064403239464,0.015241095306648574,42.52938461303711,0.4490073801999299
topology_17_prestress,amp=1,refined_single,refined_6.3000Hz,6.300000000000001,u,1,1,3.0,4,6.3,2,10.0,0.0,65.0,0.0,65.0,0.0,0.5515065084244544,0.01950486933926891,1.0676908198625346,0.02731625473672701,0.6068945206204819,0.01618940584933639,42.294952392578125,0.36248821945433507
topology_17_prestress,amp=1,refined_single,refined_6.3100Hz,6.3100000000000005,u,1,1,3.0,4,6.31,2,10.0,0.0,65.0,0.0,65.0,0.0,0.5625705038677001,0.02025422419554098,1.0873491555578019,0.026091726784929836,0.6188839096637379,0.01699008790551973,41.91945457458496,0.31046908560637515
topology_17_prestress,amp=1,refined_single,refined_6.3200Hz,6.32,u,1,1,3.0,4,6.32,2,10.0,0.0,65.0,0.0,65.0,0.0,0.5714359357482446,0.0207739316593476,1.107721696651456,0.02472253797842329,0.6289885730199067,0.0175918475506832,41.42693519592285,0.2723472982355225
topology_17_prestress,amp=1,refined_single,refined_6.3300Hz,6.33,u,1,1,3.0,4,6.33,2,10.0,0.0,65.0,0.0,65.0,0.0,0.5779160922900912,0.021044627280010473,1.1274653086377735,0.023235160239168905,0.6368974260306509,0.017975221253514855,40.8773832321167,0.23241328302847528
topology_17_prestress,amp=1,refined_single,refined_6.3400Hz,6.340000000000001,u,1,1,3.0,4,6.34,2,10.0,0.0,65.0,0.0,65.0,0.0,0.581961075556336,0.021074545207602234,1.1451093624040527,0.021624026916529662,0.6424077986035972,0.01814821393401321,40.433396339416504,0.1693921427611127
topology_17_prestress,amp=1,refined_single,refined_6.3500Hz,6.3500000000000005,u,1,1,3.0,4,6.35,2,10.0,0.0,65.0,0.0,65.0,0.0,0.5836730702585383,0.020889831923667345,1.1594056611165473,0.01986468376375881,0.6454766792439037,0.018137288283081823,40.588385581970215,0.1105215354518646
topology_17_prestress,amp=1,refined_single,refined_6.3600Hz,6.36,u,1,1,3.0,4,6.36,2,10.0,0.0,65.0,0.0,65.0,0.0,0.5518234931350765,0.07455451654439844,1.1543991249518903,0.015143207958640152,0.6164535242960082,0.06924031580462141,40.698641777038574,1.2310730113191102
topology_17_prestress,amp=1,refined_single,refined_6.3700Hz,6.37,u,1,1,3.0,4,6.37,2,10.0,0.0,65.0,0.0,65.0,0.0,0.4795710502313758,0.05986878957575356,1.1464367766496446,0.020841650897037635,0.5512157903928852,0.05575218881078619,39.29883289337158,1.8799204871780235
topology_17_prestress,amp=1,refined_single,refined_6.3800Hz,6.380000000000001,u,1,1,3.0,4,6.38,2,10.0,0.0,65.0,0.0,65.0,0.0,0.4532090593000398,0.007735675156415163,1.1349375416838954,0.010161177637522952,0.5264695040211034,0.008128463907677803,38.97418022155762,0.18851017981259974
topology_17_prestress,amp=1,refined_single,refined_6.3900Hz,6.390000000000001,u,1,1,3.0,4,6.39,2,10.0,0.0,65.0,0.0,65.0,0.0,0.459139162369569,0.007948671676319179,1.133385457652754,0.009258805416738902,0.5315956890897586,0.008405411176029094,39.71832275390625,0.22029604996826244
topology_17_prestress,amp=1,refined_single,refined_6.4000Hz,6.4,u,1,1,3.0,4,6.4,2,10.0,0.0,65.0,0.0,65.0,0.0,0.489919502980691,0.04314547684517027,1.1432874798792514,0.016298937606431446,0.5601210115058725,0.04061813192244506,41.60147476196289,2.244596746043084
