topology,amplitude,sample,hidden_node,reference_node,horizon_steps,tau_frames,tau_seconds,num_state_nodes,num_state_features,train_r2_raw,test_r2_raw,train_nmse,test_nmse,memory_capacity_raw,memory_capacity_clipped
topology_10_prestress,amp=2.5,sample_2,10,0,5,10,0.3336668014526367,14,28,0.3721323585514118,0.37907198651943763,0.6278676414485882,0.6209280134805624,0.37907198651943763,0.37907198651943763
topology_10_prestress,amp=2.5,sample_2,10,0,5,11,0.3670334815979004,14,28,0.3350349468904201,0.3219777206294676,0.6649650531095799,0.6780222793705324,0.3219777206294676,0.3219777206294676
topology_10_prestress,amp=2.5,sample_2,10,0,5,12,0.40040016174316406,14,28,0.30924268947670386,0.29422748698466106,0.6907573105232961,0.7057725130153389,0.29422748698466106,0.29422748698466106
topology_10_prestress,amp=2.5,sample_2,10,0,5,13,0.43376684188842773,14,28,0.2819598254094179,0.31282199901398855,0.7180401745905821,0.6871780009860115,0.31282199901398855,0.31282199901398855
topology_10_prestress,amp=2.5,sample_2,10,0,5,14,0.4671335220336914,14,28,0.2623903543129976,0.3312379537916853,0.7376096456870024,0.6687620462083147,0.3312379537916853,0.3312379537916853
topology_10_prestress,amp=2.5,sample_2,10,0,5,15,0.5005002021789551,14,28,0.2522985827571783,0.3199384185852078,0.7477014172428217,0.6800615814147922,0.3199384185852078,0.3199384185852078
topology_10_prestress,amp=2.5,sample_2,10,0,5,16,0.5338668823242188,14,28,0.23607901879497373,0.29468270112376393,0.7639209812050263,0.7053172988762361,0.29468270112376393,0.29468270112376393
topology_10_prestress,amp=2.5,sample_2,10,0,5,17,0.5672335624694824,14,28,0.22807692983836392,0.28098100066338927,0.7719230701616361,0.7190189993366107,0.28098100066338927,0.28098100066338927
topology_10_prestress,amp=2.5,sample_2,10,0,5,18,0.6006002426147461,14,28,0.23031908543629098,0.2850608212411303,0.769680914563709,0.7149391787588697,0.2850608212411303,0.2850608212411303
topology_10_prestress,amp=2.5,sample_2,10,0,5,19,0.6339669227600098,14,28,0.2287375389327163,0.28171771593230754,0.7712624610672837,0.7182822840676925,0.28171771593230754,0.28171771593230754
topology_10_prestress,amp=2.5,sample_2,10,0,5,20,0.6673336029052734,14,28,0.22057702873554974,0.24928369141845608,0.7794229712644503,0.7507163085815439,0.24928369141845608,0.24928369141845608
topology_10_prestress,amp=2.5,sample_2,10,0,5,21,0.7007002830505371,14,28,0.20570057295097888,0.20655923428879408,0.7942994270490211,0.7934407657112059,0.20655923428879408,0.20655923428879408
topology_10_prestress,amp=2.5,sample_2,10,0,5,22,0.7340669631958008,14,28,0.1919443242983413,0.18866499491409927,0.8080556757016587,0.8113350050859007,0.18866499491409927,0.18866499491409927
topology_10_prestress,amp=2.5,sample_2,10,0,5,23,0.7674336433410645,14,28,0.18829733424381556,0.16857736109869925,0.8117026657561844,0.8314226389013007,0.16857736109869925,0.16857736109869925
topology_10_prestress,amp=2.5,sample_2,10,0,5,24,0.8008003234863281,14,28,0.18044197629508218,0.15403177722104366,0.8195580237049178,0.8459682227789563,0.15403177722104366,0.15403177722104366
topology_10_prestress,amp=2.5,sample_2,10,0,5,25,0.8341670036315918,14,28,0.15774267454905722,0.1711879048912579,0.8422573254509428,0.8288120951087421,0.1711879048912579,0.1711879048912579
topology_10_prestress,amp=2.5,sample_2,10,0,5,26,0.8675336837768555,14,28,0.14784764356712643,0.170708287234821,0.8521523564328736,0.829291712765179,0.170708287234821,0.170708287234821
topology_10_prestress,amp=2.5,sample_2,10,0,5,27,0.9009003639221191,14,28,0.15486645542548227,0.17602370132142686,0.8451335445745177,0.8239762986785731,0.17602370132142686,0.17602370132142686
topology_10_prestress,amp=2.5,sample_2,10,0,5,28,0.9342670440673828,14,28,0.16360004553153462,0.19641804542782393,0.8363999544684654,0.8035819545721761,0.19641804542782393,0.19641804542782393
topology_10_prestress,amp=2.5,sample_2,10,0,5,29,0.9676337242126465,14,28,0.1704389931263247,0.2050876247808887,0.8295610068736753,0.7949123752191113,0.2050876247808887,0.2050876247808887
topology_10_prestress,amp=2.5,sample_2,10,0,5,30,1.0010004043579102,14,28,0.16819937824559938,0.19594256227457407,0.8318006217544006,0.8040574377254259,0.19594256227457407,0.19594256227457407
topology_10_prestress,amp=2.5,sample_3,10,0,5,0,0.0,14,28,0.9999991192852866,0.9998694124272809,8.807147134107566e-07,0.00013058757271910894,0.9998694124272809,0.9998694124272809
topology_10_prestress,amp=2.5,sample_3,10,0,5,1,0.03336668014526367,14,28,0.958752902811297,0.9675740146859261,0.04124709718870301,0.032425985314073875,0.9675740146859261,0.9675740146859261
topology_10_prestress,amp=2.5,sample_3,10,0,5,2,0.06673336029052734,14,28,0.8737683974547553,0.9163040773529791,0.12623160254524468,0.08369592264702091,0.9163040773529791,0.9163040773529791
topology_10_prestress,amp=2.5,sample_3,10,0,5,3,0.10010004043579102,14,28,0.770955897843008,0.8390934832246493,0.22904410215699206,0.1609065167753507,0.8390934832246493,0.8390934832246493
topology_10_prestress,amp=2.5,sample_3,10,0,5,4,0.1334667205810547,14,28,0.678888798143145,0.6827902498019224,0.32111120185685504,0.3172097501980776,0.6827902498019224,0.6827902498019224
topology_10_prestress,amp=2.5,sample_3,10,0,5,5,0.16683340072631836,14,28,0.617598792675532,0.30426325309062163,0.3824012073244681,0.6957367469093784,0.30426325309062163,0.30426325309062163
topology_10_prestress,amp=2.5,sample_3,10,0,5,6,0.20020008087158203,14,28,0.5673374080966356,-0.3295254513333341,0.4326625919033645,1.329525451333334,-0.3295254513333341,0.0
topology_10_prestress,amp=2.5,sample_3,10,0,5,7,0.2335667610168457,14,28,0.5075604599980128,-1.324340800093308,0.49243954000198725,2.324340800093308,-1.324340800093308,0.0
topology_10_prestress,amp=2.5,sample_3,10,0,5,8,0.2669334411621094,14,28,0.4587940212016437,-1.971323515151314,0.5412059787983563,2.971323515151314,-1.971323515151314,0.0
topology_10_prestress,amp=2.5,sample_3,10,0,5,9,0.30030012130737305,14,28,0.4067836388343471,-1.7613314595160006,0.5932163611656529,2.7613314595160006,-1.7613314595160006,0.0
topology_10_prestress,amp=2.5,sample_3,10,0,5,10,0.3336668014526367,14,28,0.34398498862836147,-1.1656099347304822,0.6560150113716385,2.1656099347304822,-1.1656099347304822,0.0
topology_10_prestress,amp=2.5,sample_3,10,0,5,11,0.3670334815979004,14,28,0.29469993734916144,-0.480944154369048,0.7053000626508386,1.480944154369048,-0.480944154369048,0.0
topology_10_prestress,amp=2.5,sample_3,10,0,5,12,0.40040016174316406,14,28,0.26812737497726824,0.06001428668718345,0.7318726250227318,0.9399857133128166,0.06001428668718345,0.06001428668718345
topology_10_prestress,amp=2.5,sample_3,10,0,5,13,0.43376684188842773,14,28,0.2408532225891783,0.2502164448578691,0.7591467774108217,0.7497835551421309,0.2502164448578691,0.2502164448578691
topology_10_prestress,amp=2.5,sample_3,10,0,5,14,0.4671335220336914,14,28,0.2135299799414574,0.3846884582308888,0.7864700200585426,0.6153115417691112,0.3846884582308888,0.3846884582308888
topology_10_prestress,amp=2.5,sample_3,10,0,5,15,0.5005002021789551,14,28,0.19670773860044877,0.2879712226859996,0.8032922613995512,0.7120287773140004,0.2879712226859996,0.2879712226859996
topology_10_prestress,amp=2.5,sample_3,10,0,5,16,0.5338668823242188,14,28,0.17701918368766667,-0.5810889206250978,0.8229808163123333,1.5810889206250978,-0.5810889206250978,0.0
topology_10_prestress,amp=2.5,sample_3,10,0,5,17,0.5672335624694824,14,28,0.1677752476695037,-2.4587939237835483,0.8322247523304963,3.4587939237835483,-2.4587939237835483,0.0
topology_10_prestress,amp=2.5,sample_3,10,0,5,18,0.6006002426147461,14,28,0.16549889393446904,-4.464615154823024,0.834501106065531,5.464615154823024,-4.464615154823024,0.0
topology_10_prestress,amp=2.5,sample_3,10,0,5,19,0.6339669227600098,14,28,0.1618212987286155,-5.380953310307206,0.8381787012713845,6.380953310307206,-5.380953310307206,0.0
topology_10_prestress,amp=2.5,sample_3,10,0,5,20,0.6673336029052734,14,28,0.15993843277733955,-5.273802923780193,0.8400615672226605,6.273802923780193,-5.273802923780193,0.0
topology_10_prestress,amp=2.5,sample_3,10,0,5,21,0.7007002830505371,14,28,0.16133390068264175,-4.051737086441843,0.8386660993173582,5.051737086441843,-4.051737086441843,0.0
topology_10_prestress,amp=2.5,sample_3,10,0,5,22,0.7340669631958008,14,28,0.16085813760940293,-3.03307032598918,0.8391418623905971,4.03307032598918,-3.03307032598918,0.0
topology_10_prestress,amp=2.5,sample_3,10,0,5,23,0.7674336433410645,14,28,0.16038599678640775,-2.7938004843700206,0.8396140032135923,3.7938004843700206,-2.7938004843700206,0.0
topology_10_prestress,amp=2.5,sample_3,10,0,5,24,0.8008003234863281,14,28,0.15530386319998035,-2.697756308504422,0.8446961368000196,3.697756308504422,-2.697756308504422,0.0
topology_10_prestress,amp=2.5,sample_3,10,0,5,25,0.8341670036315918,14,28,0.144828380460313,-2.96041805388437,0.855171619539687,3.96041805388437,-2.96041805388437,0.0
topology_10_prestress,amp=2.5,sample_3,10,0,5,26,0.8675336837768555,14,28,0.14226802257827476,-3.0236029479893594,0.8577319774217252,4.023602947989359,-3.0236029479893594,0.0
topology_10_prestress,amp=2.5,sample_3,10,0,5,27,0.9009003639221191,14,28,0.14689113381872343,-2.32043545688161,0.8531088661812766,3.32043545688161,-2.32043545688161,0.0
topology_10_prestress,amp=2.5,sample_3,10,0,5,28,0.9342670440673828,14,28,0.14752674314388592,-1.7854549165786633,0.8524732568561141,2.7854549165786633,-1.7854549165786633,0.0
topology_10_prestress,amp=2.5,sample_3,10,0,5,29,0.9676337242126465,14,28,0.15083640974188817,-1.4022296793390452,0.8491635902581118,2.402229679339045,-1.4022296793390452,0.0
topology_10_prestress,amp=2.5,sample_3,10,0,5,30,1.0010004043579102,14,28,0.15907572238677292,-1.3509373181692568,0.8409242776132271,2.3509373181692568,-1.3509373181692568,0.0
topology_10_prestress,amp=2.5,sample_4,10,0,5,0,0.0,14,28,0.9999978047040688,0.9999964059293638,2.1952959311700848e-06,3.594070636182313e-06,0.9999964059293638,0.9999964059293638
topology_10_prestress,amp=2.5,sample_4,10,0,5,1,0.03336668014526367,14,28,0.9608717555974996,0.9744499921538918,0.0391282444025004,0.025550007846108183,0.9744499921538918,0.9744499921538918
topology_10_prestress,amp=2.5,sample_4,10,0,5,2,0.06673336029052734,14,28,0.8766282941959584,0.9275595815347493,0.1233717058040416,0.07244041846525072,0.9275595815347493,0.9275595815347493
topology_10_prestress,amp=2.5,sample_4,10,0,5,3,0.10010004043579102,14,28,0.7829432736094394,0.8714767876647751,0.21705672639056062,0.12852321233522496,0.8714767876647751,0.8714767876647751
topology_10_prestress,amp=2.5,sample_4,10,0,5,4,0.1334667205810547,14,28,0.690495819566206,0.8076231148765531,0.309504180433794,0.19237688512344686,0.8076231148765531,0.8076231148765531
topology_10_prestress,amp=2.5,sample_4,10,0,5,5,0.16683340072631836,14,28,0.6226073079365944,0.7381132217883448,0.37739269206340564,0.2618867782116551,0.7381132217883448,0.7381132217883448
topology_10_prestress,amp=2.5,sample_4,10,0,5,6,0.20020008087158203,14,28,0.5585404687967341,0.6649769643127182,0.4414595312032658,0.33502303568728176,0.6649769643127182,0.6649769643127182
topology_10_prestress,amp=2.5,sample_4,10,0,5,7,0.2335667610168457,14,28,0.4908708559836913,0.6018995808603439,0.5091291440163087,0.3981004191396561,0.6018995808603439,0.6018995808603439
